,SensLevel0,SensLevel1,AUC,AucCI_lo,AucCI_hi,SE,OpSen,SenCI_lo,SenCI_hi,OpSpe,SpeCI_lo,SpeCI_hi
GP,0.041666666666666664,0.4583333333333333,0.7516666666666667,0.6139303378229931,0.8894029955103403,0.07027492848344159,0.8333333333333334,0.6842310815680381,0.9824355850986286,0.72,0.5439924365261537,0.8960075634738462
