BFP,SVM,KNN,ADAB,RF,LGB,XGB,DT,LOGR,class
0.126193,0.23935182020699303,0.0,0.3878999837431342,0.1206904761904762,0.44301393015389573,0.1028672,0.0,0.006267203065469734,0.0
0.194881,0.3764154104210807,0.4377275767635336,0.2205735804721742,0.2642686436893598,0.2905715774468413,0.02858738,0.6666666666666666,0.41340126634452623,0.0
0.134494,0.18799999840675213,0.21679716951359912,0.35421576535634713,0.20918253968253966,0.3859460549781539,0.025677482,0.0,0.15420291343525175,0.0
0.843279,0.8354290210703299,0.7374236211167966,0.5018393534987914,0.7378906006847183,0.44301393015389573,0.20541693,1.0,0.8285039174342386,1.0
0.57788,0.800794848419002,0.7020057218490996,0.533870176011787,0.7176984126984127,0.6744117469748712,0.9702551,0.6666666666666666,0.8512534345506167,1.0
0.156816,0.3869212901213341,0.49695733066983655,0.47451601401986676,0.4791267202533186,0.5161285569474667,0.9368761,0.0,0.28960073173619233,1.0
0.287919,0.4342808525980234,0.37141762101979436,0.45254953627901157,0.4383230195730196,0.5451353365768896,0.4569737,0.2,0.26608879693859966,0.0
0.654486,0.93606344118577,1.0,0.8139348791840114,0.912264710598044,0.6765036828394851,0.8409928,1.0,0.9859131485683922,0.0
0.350124,0.960460035777025,0.8940748944979059,0.9215037555412389,0.8793298059964728,0.7141976646877365,0.9171969,1.0,0.7873144650408087,0.0
0.394925,0.26534639545397154,0.2515191205513665,0.5360074726738304,0.6956168831168832,0.5451353365768896,0.7247752,1.0,0.026036924936098223,1.0
0.973659,0.9864174508808544,1.0,0.9923204120427221,0.9329717813051147,0.7141976646877365,0.9504557,1.0,0.9999981263449637,1.0
0.294735,0.1478221906113563,0.3830261201032032,0.4985162324375121,0.3259729313895981,0.23323023842059673,0.10231504,0.2,0.10857412366745811,1.0
0.178071,0.045178147144506936,0.292932241276003,0.022828705396356248,0.38102003806325885,0.300925823500152,0.115756825,1.0,0.0004144210072822931,0.0
0.207887,0.14034408019058475,0.5551140907010839,0.048702973004067444,0.3572677561354704,0.300925823500152,0.45789334,1.0,0.09287660686449307,0.0
0.14207,0.23922602979376806,0.2144493350137434,0.0006900826703399463,0.11946780138605756,0.300925823500152,0.011666001,0.0,0.10249456945912772,0.0
0.124538,0.602449216674296,0.3646356746296069,0.2991289061626441,0.5877944506711114,0.38986834607828763,0.5421504,1.0,0.6568115119891368,1.0
0.491418,0.7758841413015868,0.6494052725069964,0.8659684381815798,0.7882364001559082,0.5694125689360303,0.93079567,1.0,0.9158516442867624,1.0
0.947968,0.9760044240789044,0.8418542091648823,0.9993596889471047,0.8220475057170138,0.5694125689360303,0.9374294,1.0,0.9998757660407369,1.0
0.112386,0.09872445504618375,0.15271468017112572,0.19671310489837684,0.21563201412114458,0.2729487232032499,0.085759796,0.0,0.06663746224605992,0.0
0.158001,0.3229025385426822,0.27670971478255507,0.3299091844032795,0.16563201412114456,0.2729487232032499,0.166093,0.8,0.4098749947459565,0.0
0.274758,0.21777386766813925,0.24194224200771414,0.37918883017906524,0.3798239333130638,0.3822914012753823,0.047780074,0.0,0.14371716429837267,0.0
0.182769,0.25235087127593897,0.21628995924005243,0.4603349267720307,0.16563201412114456,0.2729487232032499,0.23097222,0.8,0.3078887934461989,1.0
0.425871,0.3799850840611137,0.2522178236899648,0.5140994454859958,0.3267470102361406,0.30567552684644456,0.5660423,0.8,0.3528597853651566,1.0
0.124164,0.12929646455298294,0.08507294926521719,0.2771423695370473,0.05,0.314734003238436,0.015555853,0.09090909090909091,0.3374490742647421,0.0
0.091885,0.2773897478851939,0.28248861507586825,0.413529819242063,0.13,0.314734003238436,0.03313919,0.09090909090909091,0.36591080143179583,0.0
0.228724,0.30710187990055626,0.352908290374015,0.6319464209163166,0.66,0.314734003238436,0.02655736,0.8,0.4291627079333785,0.0
0.999983,0.915280043335341,0.7908229661950528,0.7723197088056515,0.82,0.670923259952988,0.99115235,1.0,0.7790320068811124,1.0
0.663398,0.862277099234496,0.6416274566001855,0.770396414050533,0.89,0.670923259952988,0.8285416,1.0,0.5701273175548446,1.0
0.319624,0.6056512713806872,0.41824926616167646,0.6303957385326009,0.2373062162676293,0.3925967377888666,0.7168709,0.3333333333333333,0.5095797725787874,0.0
0.264992,0.28073458121195727,0.4676591610213643,0.43441763204425937,0.42801025480367594,0.3925967377888666,0.16595861,0.0,0.4326280062067729,0.0
0.996894,0.848063386683131,0.868789551282343,0.8304136147221454,0.8970582706766917,0.5640122535791551,0.7263069,1.0,0.9120782119940533,1.0
0.986976,0.9350258533678909,0.7687083582514036,0.8957574122561435,0.8771296992481203,0.6752311812260459,0.93008566,1.0,0.8764904787673691,1.0
0.097612,0.0001887390488643278,0.08017003431944537,0.12239726868459869,0.08375603864734299,0.13731732066435332,0.00030964162,0.0,0.0005134287763084438,0.0
0.101507,0.012160862818604743,0.09195661480658618,0.2529531159225268,0.11738348962773516,0.12732485076775185,0.013269972,1.0,0.016751509979039864,0.0
0.874618,0.9490073970853683,0.4908967445145884,0.34537802271516255,0.6664578558696205,0.6632014200351671,0.99498713,1.0,0.9024601126006202,1.0
0.136995,0.8323684506420983,0.3126400906879707,0.3584506991971699,0.4137163561076605,0.5037815137274474,0.23992278,0.0,0.7938708726745263,1.0
0.151428,0.2166466665679713,0.07912635698099017,0.3460477338411926,0.16793007398281234,0.6613434702809214,0.057855755,0.2413793103448276,0.02373441807378861,0.0
0.158511,0.9069151640340518,0.15679821751533157,0.5534502620675391,0.637748255800994,0.6613434702809214,0.4914269,0.2413793103448276,0.6605272325640698,0.0
0.388978,0.4642258965954703,0.6615849804451494,0.6250282871145969,0.4671320444261621,0.7652396081879502,0.95249325,0.2413793103448276,0.6259970715269194,1.0
0.255071,0.3383067857412719,0.5372373570010277,0.534388359697771,0.45678721683995516,0.6896706205875199,0.8852622,0.2413793103448276,0.5306922383159929,1.0
0.200777,0.2812149083561758,0.30099893364092584,0.36757111013629357,0.22132264266213064,0.2861308171836434,0.26676714,0.15384615384615385,0.2319336625111002,0.0
