BFP,SVM,KNN,ADAB,RF,LGB,XGB,DT,LOGR,class
0.207887,0.5155095703482167,0.6387232876484128,0.4740274967497769,0.560247557997558,0.3094397316900432,0.19905984,1.0,0.1666888966271347,0.0
0.14207,0.10101263784068244,0.2943466920336086,0.33075647919069623,0.048674085174085176,0.2794117954734625,0.02436947,0.0,0.1297663831751413,0.0
0.124538,0.28734113985298776,0.27400846092844555,0.9376178742032144,0.2582089947089947,0.3072415757944068,0.52704024,0.0,0.46499261462347086,1.0
0.491418,0.6053507896366348,0.6605003036605414,0.6615618593205674,0.8006944444444444,0.6610708783540549,0.90647894,0.75,0.32361895971938254,1.0
0.947968,0.8230815133138849,0.8391531012025459,0.7368938840865892,0.8873106060606061,0.6610708783540549,0.90647894,0.75,0.9949100769855341,1.0
0.112386,0.18521763474278266,0.1838747014262992,0.00023256847905856536,0.0467764790828292,0.2633577623514367,0.14785053,0.06666666666666667,0.12409109756338231,0.0
0.158001,0.5442824598307799,0.45139232545952296,0.0379569319691521,0.1671592988774137,0.2633577623514367,0.11968029,0.06666666666666667,0.38801253799316304,0.0
0.274758,0.20821737651004227,0.22022291628761753,0.003936088948387373,0.220204633172748,0.4443373039685924,0.07883141,0.36363636363636365,0.0896668292531998,0.0
0.182769,0.5910861308173495,0.2011830067471553,0.3204821502569652,0.26894415049922193,0.2633577623514367,0.19152641,0.36363636363636365,0.28930753192950426,1.0
0.425871,0.5907411892702182,0.4104539816112677,0.9685962861417569,0.5490523756074469,0.4443373039685924,0.88404775,0.9375,0.4377773821333529,1.0
0.124164,0.2243888621387757,0.0,0.2099078648351982,0.0,0.28719040379675587,0.033124298,0.0,0.05382490505269674,0.0
0.091885,0.23540860582548415,0.1313513452359697,0.2700173231528547,0.1,0.28719040379675587,0.08093733,0.0,0.1090092222592946,0.0
0.228724,0.4040002584895318,0.3653667661527093,0.45300073837169114,0.5,0.28719040379675587,0.0392769,1.0,0.2802934253875435,0.0
0.999983,0.888955766047763,1.0,0.6315487181188881,0.8,0.6950888124333371,0.98451644,1.0,0.9658903991525181,1.0
0.663398,0.6995041334035942,0.6971712868006907,0.6921749861749361,0.8125,0.6950888124333371,0.87803125,1.0,0.7388859495403621,1.0
0.319624,0.6057104227430626,0.4508082560651512,0.43929564500718077,0.28490491353498865,0.4724554010362443,0.62989753,0.0625,0.6032927719327442,0.0
0.264992,0.4106427122738472,0.5150902883875836,0.5788961659568194,0.47243257844372777,0.6191395157566585,0.15115258,0.5555555555555556,0.34336090976272365,0.0
0.996894,0.8621174656675118,0.8581211304479105,0.8003338895679173,0.8610288427198473,0.6254469102877083,0.81752646,0.5555555555555556,0.9790036004101709,1.0
0.986976,0.9251019925882683,0.799543257960006,0.8293141185323003,0.8366637633547678,0.6943591954649195,0.9886955,0.5555555555555556,0.9620914843395126,1.0
0.097612,0.00370951281503554,0.12246052552871255,0.13817736553459614,0.1225,0.056983191970226395,0.002500269,0.0,0.0003629416553588506,0.0
0.101507,0.052158057576248744,0.10847604448105949,0.16596687116341907,0.0575,0.06035995906624922,0.01846468,0.0,0.010510411866175535,0.0
0.874618,0.8159694768023946,0.5176454115015556,0.5462286323035047,0.6075,0.77986024578712,0.96587914,0.0,0.9701134787113186,1.0
0.136995,0.8344548098249548,0.2450902816752449,0.5046425764443635,0.475,0.7600875547936101,0.6953032,0.0,0.8460452358145136,1.0
0.151428,0.2412564647610664,0.10316739766421354,0.34257326615437983,0.28482239326292824,0.34327881374016234,0.015055549,0.8888888888888888,0.1422295102723451,0.0
0.158511,0.8208986735808741,0.1897669785971303,0.41955621546091576,0.2940095853811549,0.3600410814347602,0.32412946,0.0,0.5367001866658262,0.0
0.388978,0.5583894276214778,0.6202908255385987,0.5866813918710664,0.6969447159011588,0.9828276448853553,0.95225906,0.8888888888888888,0.5587411073597536,1.0
0.255071,0.6226564824915641,0.4422018728201259,0.539889359390445,0.46557825627382954,0.30250829767910253,0.41450086,0.8888888888888888,0.4282751061422039,1.0
0.200777,0.38298544693817144,0.2836829389488193,0.29742649552944206,0.2578846153846154,0.26656971184860095,0.041283857,0.14285714285714285,0.11489657174736065,0.0
0.129736,0.11638326253978272,0.1545207981365488,0.30171253632721984,0.20249999999999999,0.3033220423798702,0.012652268,0.0,0.01291815782235258,0.0
0.479752,0.9075984562893972,0.6579351518193004,0.7593648805226255,1.0,0.6926031096485996,0.9802304,1.0,0.9858517396920075,1.0
0.472564,0.7324873335608398,0.5139979294146269,0.42546253119685595,0.4553846153846154,0.6926031096485996,0.8440073,0.8,0.9121143480365318,1.0
0.139951,0.30561715318148486,0.3033722579764184,0.32155118204120187,0.07543270001603335,0.23550390230601398,0.12099787,0.0,0.08638915092545096,0.0
0.123102,0.3625865131039807,0.33859185955666754,0.377437853126975,0.23619107744107745,0.24604093523563839,0.20618182,0.0,0.24556114059374734,0.0
0.904263,0.8421282764548353,0.9183592318887362,0.7664903185722348,0.8823261349123418,0.9843412311444512,0.9977247,1.0,0.9994833542969518,1.0
0.997998,0.8164119787825066,0.8371550761953005,0.6913833554083443,0.9730332056194124,0.7807283872623269,0.92566645,1.0,0.9958509384400083,1.0
