BFP,SVM,KNN,ADAB,RF,LGB,XGB,DT,LOGR,class
0.135294,0.44535468828531377,0.22352611485215443,0.009312996297175018,0.21235641766507768,0.34126672675383546,0.040863466,0.0,0.0905072430960958,0.0
0.216917,0.7729500150214542,0.487326370202618,0.606955158685306,0.3645609089016783,0.521025716574105,0.15600638,0.46153846153846156,0.7318688310394339,0.0
0.293927,0.04524025594036565,0.42905366930800476,0.0076474298089231375,0.349516892548944,0.34126672675383546,0.05614819,0.46153846153846156,0.04823344761227156,0.0
0.220087,0.91185616181731,0.1345470115177013,0.6068960260207179,0.49022950748077604,0.34126672675383546,0.8845917,0.46153846153846156,0.7900340714416852,1.0
0.408582,0.5,0.561094558937533,0.30718066524402027,0.48227444956718896,0.34126672675383546,0.36645085,0.46153846153846156,0.34431274631695474,1.0
0.293321,0.8516830885868028,0.39516293260907515,0.4860817107830201,0.4870422261762583,0.34126672675383546,0.9130093,0.46153846153846156,0.7862698447368918,1.0
0.146087,0.08525345288985497,0.11776459571074822,2.2745501292138815e-08,0.08019818902749495,0.32317586880214527,0.0012374807,0.0,0.0773336609830338,0.0
0.467381,0.4057319018891282,0.5617025057195941,5.316306279163143e-05,0.30722158893863205,0.37321070552084656,0.6016812,0.0,0.43921580412248684,0.0
0.16205,0.026583179816754718,0.2876902817848874,2.735440704474951e-10,0.14142890918116907,0.32317586880214527,0.106164,0.0,0.04498198005007573,0.0
0.286281,0.858969842547872,0.152156615022678,1.0324768174012408e-07,0.26778481182735303,0.32317586880214527,0.055203628,0.0,0.8051242827101343,1.0
0.651064,0.3932066693340968,0.7687358714681142,0.9997600653619738,0.5213277428195621,0.37321070552084656,0.78168994,0.0,0.48439375239393184,1.0
0.701318,0.5765735360877656,0.8087048589403207,0.9999999800541637,0.7521719091924051,0.37321070552084656,0.9535853,0.8636363636363636,0.5939154082061859,1.0
0.189496,0.061225117898677926,0.20653390416076706,0.01231570527196266,0.16356421356421358,0.32058490867623823,0.011941043,0.0,0.043385631917166816,0.0
0.432141,0.5712181495651267,0.5902493197597045,0.8929024854869464,0.5132629870129871,0.6494672349874786,0.12548764,0.0,0.46593409464956176,0.0
0.252981,0.17050977486096514,0.3417351095068293,0.012917004141496054,0.2326334776334776,0.32058490867623823,0.041972227,0.16666666666666666,0.12934264272785193,0.0
0.755347,0.7432597887940721,0.7768498806824944,0.9869397616352419,0.8046753246753247,0.6494672349874786,0.94874686,0.8235294117647058,0.8447057538453002,1.0
0.541616,0.5687359234258162,0.621732847799261,0.46246421823125006,0.6299545454545454,0.6494672349874786,0.6968321,0.8235294117647058,0.31028857607240173,1.0
0.999153,0.5082150248471442,0.7735459932881451,0.8545922779124265,0.7375396825396826,0.6494672349874786,0.990586,0.8235294117647058,0.9999989461611639,1.0
0.166549,0.12300698646065757,0.0,6.381390835767923e-09,0.047032412551698634,0.2949350805999782,0.041301847,0.0,0.14559488025630543,0.0
0.570542,0.6860148733831619,0.5889609436894565,0.9944120432981385,0.7650598781378578,0.673648454622896,0.9751432,0.9230769230769231,0.7219294379780247,0.0
0.124891,0.030312124171249562,0.0,1.0416549515586154e-10,0.04691405174583783,0.2949350805999782,0.009687319,0.0,0.04360572972045595,0.0
0.694002,0.8229696595393164,1.0,0.9997176518561622,0.8281094613161176,0.673648454622896,0.7345911,0.9230769230769231,0.78288460052088,1.0
0.635256,0.5970656365239895,0.6868281173365031,0.9999992745113168,0.705192967571644,0.673648454622896,0.949618,0.9230769230769231,0.7382077522427094,1.0
0.95376,0.9740236806463788,1.0,0.9999867108625485,0.8064653207344772,0.3182418959185894,0.8179961,0.9230769230769231,0.9486948992472047,1.0
0.112921,0.2604974338496563,0.10159778874708346,0.004059970596736918,0.06313309805273644,0.29556861612490165,0.08611737,0.2,0.48396833233731473,0.0
0.142077,0.21547426761425434,0.09257916960849462,0.0922371524649412,0.16009709988854645,0.29556861612490165,0.035915267,0.2,0.4827778127893364,0.0
0.436373,0.7367829309072982,0.55859104380662,0.5142550132827021,0.49728160308663677,0.6922908643677669,0.61064494,0.25,0.501968866991273,0.0
0.113577,0.6393073894556071,0.21035120941111535,0.5409257824774607,0.34195135854626885,0.35649690612170204,0.8134086,1.0,0.48636557129040675,1.0
0.200234,0.5183077396017587,0.22784528833600282,0.41278334930190314,0.3004776666282832,0.35649690612170204,0.27419108,1.0,0.4883929330235927,1.0
0.336077,0.3770354870621782,0.646107389966017,0.880255986430647,0.59,0.551477090375475,0.8284202,0.3333333333333333,0.14279532281639978,0.0
0.318837,0.5164735373991315,0.0,0.11719133488480452,0.4225,0.2170156856980947,0.015194321,0.0,0.571603311444794,0.0
0.688028,0.6384202748498502,1.0,0.9883813266813232,0.88,0.3971781908901891,0.94562954,0.8823529411764706,0.515289467268294,1.0
0.997984,0.4262338542168987,0.8487868120500334,0.9988018178336108,0.735,0.8271873342525202,0.7153089,0.8823529411764706,0.9998813449427121,1.0
0.24775,0.2219876192276375,0.0,0.009002726612998644,0.15566836537962872,0.3124060845834813,0.05227256,0.0,0.37272747983191906,0.0
0.186096,0.14009254783226371,0.0,0.0009605287829579273,0.055007777866137836,0.3124060845834813,0.044893283,0.0,0.3092253611603938,0.0
0.311964,0.0589523801790152,0.0,0.03668517881329589,0.25808681966085467,0.4473514094228721,0.08882672,0.0,0.494121370874082,1.0
0.893065,0.7259621313937586,0.3002796657540397,0.9935833512544024,0.8194136542282071,0.6719845776206986,0.93822384,0.0,0.7489102926831407,1.0
0.508518,0.5223066012455224,0.6508237563691515,0.0069237804904800325,0.5438636428220827,0.6593018155742542,0.19101998,0.3333333333333333,0.6331624466263623,0.0
0.92414,0.669016501597253,1.0,0.9998470794977138,0.7520289855072463,0.9345435590377886,0.6530237,1.0,0.9891710913879997,0.0
