,SensLevel0,SensLevel1,AUC,AucCI_lo,AucCI_hi,SE,OpSen,SenCI_lo,SenCI_hi,OpSpe,SpeCI_lo,SpeCI_hi
GP,0.4782608695652174,0.7391304347826086,0.7669565217391304,0.6305810977271443,0.9033319457511165,0.06958057652472087,0.7391304347826086,0.5596717819652766,0.9185890875999407,0.76,0.5925834130081491,0.9274165869918509
