,SensLevel0,SensLevel1,AUC,AucCI_lo,AucCI_hi,SE,OpSen,SenCI_lo,SenCI_hi,OpSpe,SpeCI_lo,SpeCI_hi
ponyGE,0.5217391304347825,0.8260869565217391,0.831304347826087,0.712480013506311,0.950128682145863,0.06062577438006368,0.8260869565217391,0.671179931484616,0.9809939815588623,0.84,0.6962904262061849,0.9837095737938151
