,SensLevel0,SensLevel1,AUC,AucCI_lo,AucCI_hi,SE,OpSen,SenCI_lo,SenCI_hi,OpSpe,SpeCI_lo,SpeCI_hi
GP,0.4782608695652174,0.6086956521739131,0.751304347826087,0.6114115900691636,0.8911971055830105,0.07137516753388308,0.6086956521739131,0.4092385110469433,0.8081527933008829,0.8,0.6432,0.9568000000000001
