,SensLevel0,SensLevel1,AUC,AucCI_lo,AucCI_hi,SE,OpSen,SenCI_lo,SenCI_hi,OpSpe,SpeCI_lo,SpeCI_hi
GP,0.30434782608695654,0.6521739130434783,0.7304347826086957,0.5862593436316302,0.8746102215857611,0.073560249124118,0.7391304347826086,0.5596717819652766,0.9185890875999407,0.6799999999999999,0.49714134857765135,0.8628586514223485
