,SensLevel0,SensLevel1,AUC,AucCI_lo,AucCI_hi,SE,OpSen,SenCI_lo,SenCI_hi,OpSpe,SpeCI_lo,SpeCI_hi
ponyGE,0.40425531914893614,0.7287234042553192,0.7965957446808511,0.6951780505853722,0.8980134387763301,0.05174467229778138,0.723404255319149,0.5955190164149653,0.8512894942233327,0.84,0.6962904262061849,0.9837095737938151
