,SensLevel0,SensLevel1,AUC,AucCI_lo,AucCI_hi,SE,OpSen,SenCI_lo,SenCI_hi,OpSpe,SpeCI_lo,SpeCI_hi
GP,0.16666666666666666,0.625,0.7533333333333333,0.6159581359800068,0.8907085306866598,0.07009067433734725,0.625,0.43131049331468674,0.8186895066853133,0.8,0.6432,0.9568000000000001
